url,name,online_order,book_table,rate,votes,phone,location,rest_type,approx_cost(for two people),menu_item,listed_in(type),listed_in(city),row_num,address_clean,review_1,review_2,dish_1,dish_2,cuisine_1,cuisine_2,valid_location
https://www.zomato.com/bangalore/mangala-hotel-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTMyMTczIiwiMTg1ODA4MzQiLCIxODc0Mzk5MyIsIjE4ODg5NDkwIiwxODg5NTMxOCwiMTg2Mjg0NzAiLCIxODkyOTYzNiIsIjE4OTQzMTc5IiwiMTg5MzEyNjIiLCIxODk0OTQ1MiIsIjU4NzE2IiwiMTg0NDgzNjMiLCIxODcxMDQ2NiIsIjE4NjA0NjQwIiwiNTg2NjYiLCIxODg2ODUxMCIsIjYxMzg4IiwiMTg5NjIyMzciLCIxODk2NjI2NSIsIjE4OTU4NDI0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,Mangala Hotel,No,No,NEW,0,91810523374,Sarjapur Road,Quick Bites,100,[],Delivery,Bellandur,8589937069,"Hdfc Bank Road, Bellandur gate, Sarjapur Road, Bangalore",,,,,South Indian,,False
https://www.zomato.com/bangalore/runiq-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4NTgwODM0IiwiMTg3NDM5OTMiLCIxODg4OTQ5MCIsIjE4ODk1MzE4IiwxODYyODQ3MCwiMTg5Mjk2MzYiLCIxODk0MzE3OSIsIjE4OTMxMjYyIiwiMTg5NDk0NTIiLCI1ODcxNiIsIjE4NDQ4MzYzIiwiMTg3MTA0NjYiLCIxODYwNDY0MCIsIjU4NjY2IiwiMTg4Njg1MTAiLCI2MTM4OCIsIjE4OTYyMjM3IiwiMTg5NjYyNjUiLCIxODk1ODQyNCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,Runiq,No,No,,0,918310695161,Sarjapur Road,Delivery,300,[],Delivery,Bellandur,8589937070,"Flat 104, B Wing, Sapphire Block, Suncity Apartment, Near Ivlur Lake, Sarjapur Road, Bangalore",,,,,North Indian,,False
https://www.zomato.com/bangalore/north-met-south-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzQzOTkzIiwiMTg4ODk0OTAiLCIxODg5NTMxOCIsIjE4NjI4NDcwIiwxODkyOTYzNiwiMTg5NDMxNzkiLCIxODkzMTI2MiIsIjE4OTQ5NDUyIiwiNTg3MTYiLCIxODQ0ODM2MyIsIjE4NzEwNDY2IiwiMTg2MDQ2NDAiLCI1ODY2NiIsIjE4ODY4NTEwIiwiNjEzODgiLCIxODk2MjIzNyIsIjE4OTY2MjY1IiwiMTg5NTg0MjQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,North Met South,No,No,NEW,0,918296574141,Sarjapur Road,Casual Dining,800,[],Delivery,Bellandur,8589937071,"121/3, 1st Floor, Supreme Arcade, Sarjapur Road, Bangalore",Rated 5.0, RATED  Its a ew restaurat o Sarjapur road ad its ice. The food is very tasty. Must try Chettiad mutto soup. The ambiece is happy ad service is quite good too. Check it out sometime.),,,North Indian, South Indian,False
https://www.zomato.com/bangalore/c-r-mangalore-bakery-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODg5NDkwIiwiMTg4OTUzMTgiLCIxODYyODQ3MCIsIjE4OTI5NjM2IiwxODk0MzE3OSwiMTg5MzEyNjIiLCIxODk0OTQ1MiIsIjU4NzE2IiwiMTg0NDgzNjMiLCIxODcxMDQ2NiIsIjE4NjA0NjQwIiwiNTg2NjYiLCIxODg2ODUxMCIsIjYxMzg4IiwiMTg5NjIyMzciLCIxODk2NjI2NSIsIjE4OTU4NDI0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,C R Mangalore Bakery,No,No,NEW,0,919916874862,Sarjapur Road,Bakery,300,[],Delivery,Bellandur,8589937072,"19B, Hard Cross, KPC Layout, Kasavanahalli, Near Sarjapur Road, Bangalore",,,,,Bakery,,False
https://www.zomato.com/bangalore/cafe-petu-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODk1MzE4IiwiMTg2Mjg0NzAiLCIxODkyOTYzNiIsIjE4OTQzMTc5IiwxODkzMTI2MiwiMTg5NDk0NTIiLCI1ODcxNiIsIjE4NDQ4MzYzIiwiMTg3MTA0NjYiLCIxODYwNDY0MCIsIjU4NjY2IiwiMTg4Njg1MTAiLCI2MTM4OCIsIjE4OTYyMjM3IiwiMTg5NjYyNjUiLCIxODk1ODQyNCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,Cafe Petu,No,No,,0,918867258875,Sarjapur Road,Delivery,300,[],Delivery,Bellandur,8589937073,"Sobha Classic, Harlur Road, Sarjapur Road, Bangalore",,,,,North Indian, Chinese,False
https://www.zomato.com/bangalore/punjabi-paratha-house-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjI4NDcwIiwiMTg5Mjk2MzYiLCIxODk0MzE3OSIsIjE4OTMxMjYyIiwxODk0OTQ1MiwiNTg3MTYiLCIxODQ0ODM2MyIsIjE4NzEwNDY2IiwiMTg2MDQ2NDAiLCI1ODY2NiIsIjE4ODY4NTEwIiwiNjEzODgiLCIxODk2MjIzNyIsIjE4OTY2MjY1IiwiMTg5NTg0MjQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Punjabi Paratha House,No,No,NEW,0,91988669081,Sarjapur Road,Delivery,300,[],Delivery,Bellandur,8589937074,"Plot 2-1-11/A, House TS 8, Sarjapur Road, Bangalore",,,,,North Indian,,False
https://www.zomato.com/bangalore/kriti-dugar-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTI5NjM2IiwiMTg5NDMxNzkiLCIxODkzMTI2MiIsIjE4OTQ5NDUyIiw1ODcxNiwiMTg0NDgzNjMiLCIxODcxMDQ2NiIsIjE4NjA0NjQwIiwiNTg2NjYiLCIxODg2ODUxMCIsIjYxMzg4IiwiMTg5NjIyMzciLCIxODk2NjI2NSIsIjE4OTU4NDI0IiwiMTg5NjQ4OTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Kriti Dugar,No,No,3.4/5,5,919379560985,Marathahalli,Dessert Parlor,200, ('Rated 4.5', 'RATED\n  Got a 6-pack of cute little muffins from my wife for ValentineÃ\x83Ã\x83Ã\x82Ã\x82Ã\x83Ã\x82Ã\x82Ã\x92s Day !! They were the most delicious little muffins I have ever had, very soft bit of cake,8589937075,"J701, Rohan Jharokha Apartments, Yemalur, Kempapura Main Road, Marathahalli, Bangalore",Rated 5.0, RATED  I like the paer biryai from this restaurat very much ad I didt fid other restaurat with the same taste. I always prefer zomato for this because I didt have ay complait till ow),,,Desserts,,False
https://www.zomato.com/bangalore/wow-momo-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTMxMjYyIiwiMTg5NDk0NTIiLCI1ODcxNiIsIjE4NDQ4MzYzIiwxODcxMDQ2NiwiMTg2MDQ2NDAiLCI1ODY2NiIsIjE4ODY4NTEwIiwiNjEzODgiLCIxODk2MjIzNyIsIjE4OTY2MjY1IiwiMTg5NTg0MjQiLCIxODk2NDg5NyIsIjE4OTY2Mjk0IiwiMTg2NTQzOTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,WOW MOMO,No,No,3.4/5,10,916360627467,Marathahalli,"Takeaway, Delivery",300,[],Delivery,Bellandur,8589937078,"Cessesna Business Park, Near IMS Health Tower, Kaverappa Layout, Kadubeesanahalli, Marathahalli",Rated 3.0, RATED  Fried Veggie Momos are better i terms of taste quality ad autheticity. Cor Cheese Steamed momos were ot upto the mark,,,Tibetan, Momos,False
https://www.zomato.com/bangalore/lluvia-bakery-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4OTQ5NDUyIiwiNTg3MTYiLCIxODQ0ODM2MyIsIjE4NzEwNDY2IiwxODYwNDY0MCwiNTg2NjYiLCIxODg2ODUxMCIsIjYxMzg4IiwiMTg5NjIyMzciLCIxODk2NjI2NSIsIjE4OTU4NDI0IiwiMTg5NjQ4OTciLCIxODk2NjI5NCIsIjE4NjU0Mzk3IiwiMTg3MzkwMzQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Lluvia Bakery,Yes,No,3.4/5,11,91810516211,Sarjapur Road,"Takeaway, Delivery",350,[],Delivery,Bellandur,8589937079,"28, HNR Industrial Area, Kasavanahalli, Sarjapur Road, Bangalore",Rated 2.0, RATED  I ordered the chewy vega chocolate chip cookies. The cookies are very thi ad too salty to the poit of beig early iedible (All I ca taste is the salt.) Ufortuately it tastes othig like a chocolate chip cookie .),,,Bakery,,False
https://www.zomato.com/bangalore/masale-daan-rt-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDQ4MzYzIiwiMTg3MTA0NjYiLCIxODYwNDY0MCIsIjU4NjY2IiwxODg2ODUxMCwiNjEzODgiLCIxODk2MjIzNyIsIjE4OTY2MjY1IiwiMTg5NTg0MjQiLCIxODk2NDg5NyIsIjE4OTY2Mjk0IiwiMTg2NTQzOTciLCIxODczOTAzNCIsIjE4NzYzMjUxIiwiMTg0MTg1MjkiLCIxODQzNTY5OCIsIjE4NDg5MTE5IiwiMTg1MTE5OTIiLCIxODYxNTUzNiIsIjE4NjI5ODU3IiwiMTg3NzI3MTYiLCIxODc3MDE0MyIsIjE4Nzc4NjEzIiwiMTg3ODE0MDQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Masale Daan,Yes,No,,0,9196209439,RT Nagar,Delivery,350,"['Bombay Tawa Masala Pulao, Rajasthani Panchmel Dal and Vilayati Sabzi', 'Bombay Tawa Masala Pulao, Rajasthani Panchmel Dal and Vilayati Sabzi']",Delivery,Bellandur,8589937082,"68, 3rd Floor, HMT Layout, Dinnur Main Road, RT Nagar, Bangalore",,,,,North Indian,,False
https://www.zomato.com/bangalore/chai-resto-1-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjA0NjQwIiwiNTg2NjYiLCIxODg2ODUxMCIsIjYxMzg4IiwxODk2MjIzNywiMTg5NjYyNjUiLCIxODk1ODQyNCIsIjE4OTY0ODk3IiwiMTg5NjYyOTQiLCIxODY1NDM5NyIsIjE4NzM5MDM0IiwiMTg3NjMyNTEiLCIxODQxODUyOSIsIjE4NDM1Njk4IiwiMTg0ODkxMTkiLCIxODUxMTk5MiIsIjE4NjE1NTM2IiwiMTg2Mjk4NTciLCIxODc3MjcxNiIsIjE4NzcwMTQzIiwiMTg3Nzg2MTMiLCIxODc4MTQwNCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,Chai Resto,No,No,3.6/5,5,91741193589,Bellandur,Quick Bites,200,[],Delivery,Bellandur,8589937085,"SY 79-3, Shop 9, Ground Floor, Outer Ringer Road, Bellandur, Bangalore",Rated 4.0, RATED  A very ew place opeed ear cloud ie hospital. A 20 seater cafe. Servig some quick sacks ad shakes.Tried there cold coffee it was good but there room for more improvemets.),,,Fast Food, Tea,True
https://www.zomato.com/bangalore/flavored-with-love-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjU4NjY2IiwiMTg4Njg1MTAiLCI2MTM4OCIsIjE4OTYyMjM3IiwxODk2NjI2NSwiMTg5NTg0MjQiLCIxODk2NDg5NyIsIjE4OTY2Mjk0IiwiMTg2NTQzOTciLCIxODczOTAzNCIsIjE4NzYzMjUxIiwiMTg0MTg1MjkiLCIxODQzNTY5OCIsIjE4NDg5MTE5IiwiMTg1MTE5OTIiLCIxODYxNTUzNiIsIjE4NjI5ODU3IiwiMTg3NzI3MTYiLCIxODc3MDE0MyIsIjE4Nzc4NjEzIiwiMTg3ODE0MDQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Flavored With Love,No,No,NEW,0,91989700644,Bellandur,"Takeaway, Delivery",200,[],Delivery,Bellandur,8589937086,"A-112, SLS Splendor Apartments, Devrabisanhalli, Bellandur, Bangalore",,,,,Bakery,,True
https://www.zomato.com/bangalore/tasty-yum-1-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODY4NTEwIiwiNjEzODgiLCIxODk2MjIzNyIsIjE4OTY2MjY1IiwxODk1ODQyNCwiMTg5NjQ4OTciLCIxODk2NjI5NCIsIjE4NjU0Mzk3IiwiMTg3MzkwMzQiLCIxODc2MzI1MSIsIjE4NDE4NTI5IiwiMTg0MzU2OTgiLCIxODQ4OTExOSIsIjE4NTExOTkyIiwiMTg2MTU1MzYiLCIxODYyOTg1NyIsIjE4NzcyNzE2IiwiMTg3NzAxNDMiLCIxODc3ODYxMyIsIjE4NzgxNDA0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,Tasty Yum,No,No,NEW,0,918722711777,Sarjapur Road,Quick Bites,300,[],Delivery,Bellandur,8589937087,"Opposite HP Pertol Pump, Soma Pura Gate, Near Sarjapur Road, Bangalore",,,,,South Indian, Mughlai,False
https://www.zomato.com/bangalore/dunkin-donuts-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjYxMzg4IiwiMTg5NjIyMzciLCIxODk2NjI2NSIsIjE4OTU4NDI0IiwxODk2NDg5NywiMTg5NjYyOTQiLCIxODY1NDM5NyIsIjE4NzM5MDM0IiwiMTg3NjMyNTEiLCIxODQxODUyOSIsIjE4NDM1Njk4IiwiMTg0ODkxMTkiLCIxODUxMTk5MiIsIjE4NjE1NTM2IiwiMTg2Mjk4NTciLCIxODc3MjcxNiIsIjE4NzcwMTQzIiwiMTg3Nzg2MTMiLCIxODc4MTQwNCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,Dunkin' Donuts,No,No,NEW,0,91973922228,Sarjapur Road,"Quick Bites, Dessert Parlor",300,[],Delivery,Bellandur,8589937088,"533/1/144 Agara Village Begur Hobli Sarjapur Road, Bangalore",,,,,Desserts,,False
https://www.zomato.com/bangalore/andhra-spice-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTYyMjM3IiwiMTg5NjYyNjUiLCIxODk1ODQyNCIsIjE4OTY0ODk3IiwxODk2NjI5NCwiMTg2NTQzOTciLCIxODczOTAzNCIsIjE4NzYzMjUxIiwiMTg0MTg1MjkiLCIxODQzNTY5OCIsIjE4NDg5MTE5IiwiMTg1MTE5OTIiLCIxODYxNTUzNiIsIjE4NjI5ODU3IiwiMTg3NzI3MTYiLCIxODc3MDE0MyIsIjE4Nzc4NjEzIiwiMTg3ODE0MDQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Andhra Spice,No,No,NEW,0,917676162125,Sarjapur Road,Casual Dining,600,[],Delivery,Bellandur,8589937089,"Opposite to RGA Techpark Before Flyover Carmelaram Sarjapur Road, Bangalore",,,,,North Indian, Hyderabadi,False
https://www.zomato.com/bangalore/sardar-ka-chullah-marathahalli?context=eyJzZSI6eyJlIjpbIjE4OTY2MjY1IiwiMTg5NTg0MjQiLCIxODk2NDg5NyIsIjE4OTY2Mjk0IiwxODY1NDM5NywiMTg3MzkwMzQiLCIxODc2MzI1MSIsIjE4NDE4NTI5IiwiMTg0MzU2OTgiLCIxODQ4OTExOSIsIjE4NTExOTkyIiwiMTg2MTU1MzYiLCIxODYyOTg1NyIsIjE4NzcyNzE2IiwiMTg3NzAxNDMiLCIxODc3ODYxMyIsIjE4NzgxNDA0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,Sardar Ka Chullah,Yes,No,,0,9177959483,Marathahalli,Food Court,400," would have rated them 0. horrible food with regards to taste n hygiene. had to eventually throw them all out. plus the order was 30 min delayed on top of the time suggested by Zomato/restaurant. I don't think Zomato vetted this restaurant before partnering as this is the worst place I have ordered food from !!"""")]""",[],Delivery,8589937090,"Fidelis Food Court, Umiya Business Bay, Cessna Business Park, Kadubeesanahalli, Marathahalli, Bangalore",Rated 1.0, RATED  Ordered Pujabi chicke ad egg bhurji,,,North Indian,,False
https://www.zomato.com/bangalore/punjabi-home-made-food-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTU4NDI0IiwiMTg5NjQ4OTciLCIxODk2NjI5NCIsIjE4NjU0Mzk3IiwxODczOTAzNCwiMTg3NjMyNTEiLCIxODQxODUyOSIsIjE4NDM1Njk4IiwiMTg0ODkxMTkiLCIxODUxMTk5MiIsIjE4NjE1NTM2IiwiMTg2Mjk4NTciLCIxODc3MjcxNiIsIjE4NzcwMTQzIiwiMTg3Nzg2MTMiLCIxODc4MTQwNCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,Punjabi Home Made Food,Yes,No,,0,91782982777,Bellandur,Quick Bites,400,[],Delivery,Bellandur,8589937091,"186, Sri Sai Mansion, Green Glen Layout, Bellandur, Bangalore",,,,,North Indian,,True
https://www.zomato.com/bangalore/smokin-bites-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4OTY2Mjk0IiwiMTg2NTQzOTciLCIxODczOTAzNCIsIjE4NzYzMjUxIiwxODQxODUyOSwiMTg0MzU2OTgiLCIxODQ4OTExOSIsIjE4NTExOTkyIiwiMTg2MTU1MzYiLCIxODYyOTg1NyIsIjE4NzcyNzE2IiwiMTg3NzAxNDMiLCIxODc3ODYxMyIsIjE4NzgxNDA0IiwiMTg3ODI2MzgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Smokin Bites,Yes,No,3.4/5,20,91953890915,Sarjapur Road,Quick Bites,200, ('Rated 1.0', 'RATED\n  the food was spilled all over and all the veggies was fried too much.'), ('Rated 3.0',8589937093,"First Floor, Shree Complex, Opposite Salarpuria Sancity, Sarjapur Road, Bangalore",Rated 1.0, RATED  Too bad ,,,North Indian, Chinese,False
https://www.zomato.com/bangalore/detox-kitchen-hsr?context=eyJzZSI6eyJlIjpbIjE4NzM5MDM0IiwiMTg3NjMyNTEiLCIxODQxODUyOSIsIjE4NDM1Njk4IiwxODQ4OTExOSwiMTg1MTE5OTIiLCIxODYxNTUzNiIsIjE4NjI5ODU3IiwiMTg3NzI3MTYiLCIxODc3MDE0MyIsIjE4Nzc4NjEzIiwiMTg3ODE0MDQiLCIxODc4MjYzOCIsIjE4ODM0MDQwIiwiMTg4NjY2ODciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Detox Kitchen,Yes,No,3.1/5,9,91981015664,HSR,"Takeaway, Delivery",500," the ice had half melted and the fruits were swimming in water..they had gone bad. couldn't eat the fruits completely and had to throw some of them away. bad service"""")", ('Rated 1.0', 'RATED\n  Worst delivery. Pasta salad was horrible,8589937096,"Shop 4, Building 240 Umc medical inside, 27th Main Road, Sector 2, HSR, Bangalore",Rated 2.0, RATED  the fruits were half froze ad by the time the order reached me,,,Healthy Food, Beverages,False
https://www.zomato.com/bangalore/paratha-king-bellandur?context=eyJzZSI6eyJlIjpbIjE4NDE4NTI5IiwiMTg0MzU2OTgiLCIxODQ4OTExOSIsIjE4NTExOTkyIiwxODYxNTUzNiwiMTg2Mjk4NTciLCIxODc3MjcxNiIsIjE4NzcwMTQzIiwiMTg3Nzg2MTMiLCIxODc4MTQwNCIsIjE4NzgyNjM4IiwiMTg4MzQwNDAiLCIxODg2NjY4NyIsIjE4ODYyNDU2IiwiMTg4NDg5MzYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Paratha King,Yes,No,3.1/5,19,919916824979,Bellandur,Quick Bites,300,[],Delivery,Bellandur,8589937099,"Third B cross, Bellandur Main Road, Bangalore",Rated 1.0, RATED  Bhe ke lodo..paratha order kiye the wo bhi stuff wale..mother chod ke plai parathe bhejte ha...bad kro restaurat...radi ke bache.......),,,North Indian,,True
https://www.zomato.com/bangalore/hotel-s-mom-bellandur?context=eyJzZSI6eyJlIjpbIjE4NDM1Njk4IiwiMTg0ODkxMTkiLCIxODUxMTk5MiIsIjE4NjE1NTM2IiwxODYyOTg1NywiMTg3NzI3MTYiLCIxODc3MDE0MyIsIjE4Nzc4NjEzIiwiMTg3ODE0MDQiLCIxODc4MjYzOCIsIjE4ODM0MDQwIiwiMTg4NjY2ODciLCIxODg2MjQ1NiIsIjE4ODQ4OTM2IiwiMTg3MDE5MDAiLCIxODY3ODY5MyIsIjE4NjY3OTM3IiwiMTg4NDgzNjAiLCIxODY5MTQ0OCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,Hotel S Mom,Yes,No,,0,91850058600,Bellandur,Quick Bites,350,[],Delivery,Bellandur,8589937100,"5/3, 1st Floor, Opposite SJR Residency, Devarabisanahalli, Bellandur, Bangalore",,,,,South Indian, Hyderabadi,True
https://www.zomato.com/bangalore/food-singh-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDg5MTE5IiwiMTg1MTE5OTIiLCIxODYxNTUzNiIsIjE4NjI5ODU3IiwxODc3MjcxNiwiMTg3NzAxNDMiLCIxODc3ODYxMyIsIjE4NzgxNDA0IiwiMTg3ODI2MzgiLCIxODgzNDA0MCIsIjE4ODY2Njg3IiwiMTg4NjI0NTYiLCIxODg0ODkzNiIsIjE4NzAxOTAwIiwiMTg2Nzg2OTMiLCIxODY2NzkzNyIsIjE4ODQ4MzYwIiwiMTg2OTE0NDgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Food Singh,Yes,No,,0,917834929000,Sarjapur Road,Delivery,500,[],Delivery,Bellandur,8589937101,"First Floor, Shree Complex, Opposite Salarpuria Sanctity, Kaikondrahalli, Sarjapur Road, Bangalore",,,,,North Indian,,False
https://www.zomato.com/bangalore/wat-a-biryani-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjI5ODU3IiwiMTg3NzI3MTYiLCIxODc3MDE0MyIsIjE4Nzc4NjEzIiwxODc4MTQwNCwiMTg3ODI2MzgiLCIxODgzNDA0MCIsIjE4ODY2Njg3IiwiMTg4NjI0NTYiLCIxODg0ODkzNiIsIjE4NzAxOTAwIiwiMTg2Nzg2OTMiLCIxODY2NzkzNyIsIjE4ODQ4MzYwIiwiMTg2OTE0NDgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Wat-a-Biryani,Yes,No,,0,91706595900,Sarjapur Road,Delivery,500,[],Delivery,Bellandur,8589937106,"1st Floor, Shree Complex, Opposite Salarpuria Sanctity, Kaikondrahalli, Sarjapur Road, Bangalore",,,,,Biryani,,False
https://www.zomato.com/bangalore/coffee-tea-more-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzcwMTQzIiwiMTg3Nzg2MTMiLCIxODc4MTQwNCIsIjE4NzgyNjM4IiwxODgzNDA0MCwiMTg4NjY2ODciLCIxODg2MjQ1NiIsIjE4ODQ4OTM2IiwiMTg3MDE5MDAiLCIxODY3ODY5MyIsIjE4NjY3OTM3IiwiMTg4NDgzNjAiLCIxODY5MTQ0OCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,Coffee Tea & More,No,No,,0,91740281224,Marathahalli,"Beverage Shop, Quick Bites",300,[],Delivery,Bellandur,8589937109,"Salarpuria Touchstone IT Campus, Kadubeesanahalli, Marathahalli, Bangalore",,,,,Beverages, South Indian,False
https://www.zomato.com/bangalore/kakatiyas-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzc4NjEzIiwiMTg3ODE0MDQiLCIxODc4MjYzOCIsIjE4ODM0MDQwIiwxODg2NjY4NywiMTg4NjI0NTYiLCIxODg0ODkzNiIsIjE4NzAxOTAwIiwiMTg2Nzg2OTMiLCIxODY2NzkzNyIsIjE4ODQ4MzYwIiwiMTg2OTE0NDgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Kakatiya's,Yes,No,3.1/5,6,919900026091,HSR,Quick Bites,250, ('Rated 5.0'," 'RATED\n  Authentic Andhra style restaurant with best biriyani\nand other dishes also taste like home made food with reasonable pricing like to visit again')]""",[],8589937110,"1552, 19th Main, Sector 1, Opposite Indian Oil Petrol Bunk, HSR, Bangalore",Rated 1.0, RATED  Worst restaurat ad ot Adhra style. They just kept ame to attract Adhra people. I just ate biryai. Worst i Bagalore. They dot eve kow how Hyderabadi Biryai looks like.),,,South Indian, Biryani,False
https://www.zomato.com/bangalore/hyderabadi-biryani-hub-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzgxNDA0IiwiMTg3ODI2MzgiLCIxODgzNDA0MCIsIjE4ODY2Njg3IiwxODg2MjQ1NiwiMTg4NDg5MzYiLCIxODcwMTkwMCIsIjE4Njc4NjkzIiwiMTg2Njc5MzciLCIxODg0ODM2MCIsIjE4NjkxNDQ4Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,Hyderabadi Biryani Hub,Yes,No,3.5/5,19,91973937552,Bellandur,Casual Dining,600,[],Delivery,Bellandur,8589937111,"94, Narayanaswamy Building, Panathur Railway Station Road, Behind Chroma, Bellandur, Bangalore",Rated 2.0, RATED  Quatity for sufficiet,,,Biryani, North Indian,True
https://www.zomato.com/bangalore/jagans-hotel-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODM0MDQwIiwiMTg4NjY2ODciLCIxODg2MjQ1NiIsIjE4ODQ4OTM2IiwxODcwMTkwMCwiMTg2Nzg2OTMiLCIxODY2NzkzNyIsIjE4ODQ4MzYwIiwiMTg2OTE0NDgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Jagan's Hotel,Yes,No,,0,919900044424,HSR,Quick Bites,200,[],Delivery,Bellandur,8589937114,"1607,1st sector, Near HSR Depo, HSR, Bangalore",,,,,South Indian, North Indian,False
https://www.zomato.com/bangalore/go-gharelu-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODY2Njg3IiwiMTg4NjI0NTYiLCIxODg0ODkzNiIsIjE4NzAxOTAwIiwxODY3ODY5MywiMTg2Njc5MzciLCIxODg0ODM2MCIsIjE4NjkxNDQ4Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,Go Gharelu,Yes,No,3.1/5,69,918095508855,Marathahalli,"Takeaway, Delivery",250,\nIt wasn't had good test at all," it felt like eating plain rice. Packaging was good. For 140. 00? it is not worth it."""")", ('Rated 5.0',8589937115,"94, Panathur Main Road, Marathahalli, Bengaluru",Rated 1.0, RATED  Wet for breakfast ad ordered poha. it was dreadful,,,North Indian, Biryani,False
